"","model.name","model.id","firm.id","cdid","id","price","mpd","air","mpg","space","hpwt","trend","share","outshr","y"
"1105","PT6000",446,19,12,2199,9.21201571310441,1.86149691358025,0,2.5,1.292,0.3394945303659,11,0.000662837531876356,0.918870683286065,0.31601683305456
"1106","PTFIRB",452,19,12,2201,8.41408825196452,1.56365740740741,0,2.1,1.4328,0.393950052761168,11,0.000143246979193975,0.918870683286065,-1.21594280942004
"1107","PTBNNV",448,19,12,2203,8.83584990999561,1.4891975308642,0,2,1.4328,0.343428036216048,11,0.000908422507686074,0.918870683286065,0.631196510068463
"1108","PTGRNP",457,19,12,2204,8.63481364056555,1.4891975308642,0,2,1.4746,0.340979541227526,11,0.00099618675373579,0.918870683286065,0.723421666617353
"1109","ARSPID",35,20,12,2422,15.5332592364205,1.63811728395062,0,2.2,1.0985,0.451334379905808,11,2.61326533044162e-05,0.918870683286065,-2.91732746030641
"1110","AD5000",8,7,12,2424,14.5798913607728,1.41473765432099,0,1.9,1.33,0.495426829268293,11,0.000296170070783384,0.918870683286065,-0.489579224358355
"1111","AD4000",7,7,12,2426,11.2586478374567,2.08487654320988,0,2.8,1.1859,0.348563353744701,11,0.000192890678996163,0.918870683286065,-0.918389478790335
"1112","BW320i",58,8,12,2428,13.7716012053324,1.86149691358025,1,2.5,1.1392,0.404,11,0.000434483662623037,0.918870683286065,-0.106354733550154
"1113","BW528e",67,8,12,2429,24.1705649359023,1.63811728395062,1,2.2,1.2663,0.408783783783784,11,0.000125598798827427,0.918870683286065,-1.34742038662894
"1114","BW633c",73,8,12,2430,38.3363680447106,1.41473765432099,1,1.9,1.3192,0.541916167664671,11,1.80533377821206e-05,0.918870683286065,-3.28718249078083
"1115","BW733i",78,8,12,2431,34.52289654212,1.41473765432099,1,1.9,1.4058,0.526162790697674,11,4.61879453752473e-05,0.918870683286065,-2.34779423571364
"1116","DT210 ",177,2,12,2432,4.97263747476244,2.2337962962963,0,3,1.0521,0.341925302472383,11,0.00228351485974404,0.918870683286065,1.55295806290457
"1117","DT310 ",179,2,12,2433,5.89491726750856,2.38271604938272,0,3.2,1.0304,0.335743801652893,11,0.000533604232703353,0.918870683286065,0.0991413497811573
"1118","DTSTAN",203,2,12,2434,7.25243022087643,2.2337962962963,0,3,1.1484,0.407407407407407,11,0.000705379060511452,0.918870683286065,0.378222255660057
"1119","DT200S",176,2,12,2435,8.01926959911478,1.93595679012346,0,2.6,1.1859,0.395962732919255,11,0.000578648204199338,0.918870683286065,0.180181623716321
"1120","DT280Z",178,2,12,2436,18.9622747804619,1.4891975308642,0,2,1.2194,0.598603259062188,11,0.000682332753402131,0.918870683286065,0.345004369927812
"1121","DT810M",183,2,12,2437,11.4493214125863,1.63811728395062,1,2.2,1.2342,0.429491768074445,11,0.000645856669606044,0.918870683286065,0.290064528348736
"1122","FTX119",248,17,12,2438,11.2949172675086,1.93595679012346,0,2.6,0.9734,0.352112676056338,11,2.81107748039753e-05,0.918870683286065,-2.84436012931662
"1123","FTSPID",245,17,12,2439,12.7353317752806,1.86149691358025,0,2.5,1.0432,0.508474576271186,11,5.74846874329703e-05,0.918870683286065,-2.12899447031727
"1124","HD1300",253,3,12,2440,4.97263747476244,2.60609567901235,0,3.5,0.9387,0.364705882352941,11,0.00157855287304273,0.918870683286065,1.18375072604653
"1125","HDACCO",256,3,12,2443,8.54362193072099,2.08487654320988,0,2.8,1.079,0.36231884057971,11,0.0023299411330108,0.918870683286065,1.57308520429695
"1126","HDPREL",260,3,12,2444,8.28455457320804,2.08487654320988,0,2.8,1.053,0.364785992217899,11,0.000451297695369289,0.918870683286065,-0.0683858769705283
"1127","MZGLC ",351,4,12,2445,6.47108307061737,2.53163580246914,0,3.4,1.0855,0.351421188630491,11,0.000651099883219333,0.918870683286065,0.29814998374236
"1128","MZ626 ",348,4,12,2447,7.50735250066918,2.01041666666667,0,2.7,1.1658,0.309477756286267,11,0.000716294477942754,0.918870683286065,0.393578287308914
"1129","MB240D",297,9,12,2448,23.9975079410837,2.08487654320988,1,2.8,1.3561,0.221854304635762,11,0.000160632998879859,0.918870683286065,-1.101390824258
"1130","MB300S",310,9,12,2449,38.1653835887521,2.01041666666667,1,2.7,1.4616,0.328767123287671,11,0.000459627255177673,0.918870683286065,-0.050097230971935
"1131","MB380S",312,9,12,2451,48.1166789255396,1.26581790123457,1,1.7,1.5048,0.425824175824176,11,4.39834123787507e-05,0.918870683286065,-2.3967005056943
"1132","MB380S",312,9,12,2452,43.2462126042961,1.26581790123457,1,1.7,1.2993,0.428769017980636,11,0.000100121547224672,0.918870683286065,-1.57412815699497
"1133","PG504S",395,14,12,2454,12.3311866975604,2.08487654320988,0,2.8,1.3065,0.208211143695015,11,0.000157439405133583,0.918870683286065,-1.12147242221361
"1134","PG604T",400,14,12,2455,20.3052799618091,2.01041666666667,0,2.7,1.351,0.228571428571429,11,9.91444028694678e-06,0.918870683286065,-3.88652076790309
"1135","PS924T",433,12,12,2458,22.2793732260578,1.4891975308642,1,2,1.1457,0.575485799701046,11,0.000163814676231559,0.918870683286065,-1.08177731125287
"1136","RNFUEG",468,24,12,2460,8.80268928823395,1.78703703703704,0,2.4,1.1859,0.344682639764607,11,0.000117662480040039,0.918870683286065,-1.41269288990549
"1137","RN18i ",467,24,12,2461,7.66590172346711,2.15933641975309,0,2.9,1.2194,0.362671384343211,11,9.00760265973927e-05,0.918870683286065,-1.67985902343212
"1138","RNLECA",470,24,12,2462,5.79750794108369,2.15933641975309,0,2.9,0.9438,0.28021978021978,11,0.000239602945732739,0.918870683286065,-0.701529916598647
"1139","SA900 ",475,11,12,2463,11.0876633814982,1.56365740740741,0,2.1,1.2596,0.418250950570342,11,0.000101575347362902,0.918870683286065,-1.55971221550579
"1140","SBSTD ",492,5,12,2464,6.33015042813032,2.38271604938272,0,3.2,1.105,0.324705882352941,11,0.00170912080840821,0.918870683286065,1.26322129300664
"1141","TYSTRL",515,1,12,2465,5.77989136077281,2.75501543209877,0,3.7,0.918,0.336426914153132,11,0.000230451154698634,0.918870683286065,-0.740474147361995
"1142","TYCRLA",505,1,12,2466,6.36020224160182,2.08487654320988,0,2.8,1.0816,0.324675324675325,11,0.0020878714936009,0.918870683286065,1.46338732475684
"1143","TYTERC",517,1,12,2467,5.17885509134276,2.53163580246914,0,3.4,1.0044,0.326315789473684,11,0.00161939035725351,0.918870683286065,1.20929195757485
"1144","TYCELI",499,1,12,2468,7.41823332968472,1.86149691358025,0,2.5,1.1682,0.369657296881017,11,0.00137860768845778,0.918870683286065,1.04831627029864
"1145","TYSUPR",516,1,12,2469,14.0907721897883,1.56365740740741,1,2.1,1.2328,0.494542974079127,11,0.000405705569722825,0.918870683286065,-0.174885378349778
"1146","TYCRSS",509,1,12,2471,12.6928447286485,1.63811728395062,1,2.2,1.2462,0.405452638937434,11,0.000446388140804118,0.918870683286065,-0.079324232726214
"1147","VWJETT",545,7,12,2472,8.90631623123913,2.08487654320988,0,2.8,1.0752,0.369815092453773,11,0.000241950475464144,0.918870683286065,-0.691780018770126
"1148","VWQUNT",548,7,12,2473,11.4710830706174,2.08487654320988,0,2.8,1.2328,0.345794392523364,11,0.000144116875997998,0.918870683286065,-1.20988846789114
"1149","VWSCRC",551,7,12,2474,10.5177151949697,2.08487654320988,0,2.8,1.0624,0.382824624935334,11,0.000157618151052218,0.918870683286065,-1.12033773469825
"1150","VWRABB",549,7,12,2475,7.07211934004742,2.2337962962963,0,3,0.9984,0.386422976501305,11,0.000107056888867704,0.918870683286065,-1.50715271230602
"1151","VVDLGL",533,6,12,2477,10.1394768530008,1.78703703703704,0,2.4,1.3124,0.441125390760681,11,0.000607199885602612,0.918870683286065,0.2283449605385
"1152","VVGLE ",536,6,12,2478,16.984036438493,1.71257716049383,0,2.3,1.3124,0.420032310177706,11,3.33063228389618e-05,0.918870683286065,-2.6747658231351
"1153","AMSPIR",28,15,13,2205,6.01865678516467,1.68541498791297,0,2.1,1.2096,0.320284697508897,12,5.20694102473913e-05,0.908477969281276,-2.21656067631149
"1154","AMCONC",19,15,13,2206,6.75058449600805,1.68541498791297,0,2.1,1.332,0.309917355371901,12,0.000134986516590456,0.908477969281276,-1.26396342092993
"1155","AMALIN",16,15,13,2208,5.61705035946186,2.48799355358582,0,3.1,1.066,0.287917737789203,12,0.00147740649548599,0.908477969281276,1.12890514437798
"1156","AMEGL-",21,15,13,2209,7.72749212653014,1.92618855761483,0,2.4,1.2045,0.2636783124588,12,0.000365892836205886,0.908477969281276,-0.266797823996368
"1157","BKSKYH",52,19,13,2215,7.19435959640966,2.0867042707494,0,2.6,1.0912,0.363022372308991,12,0.00085587993903154,0.908477969281276,0.582991790891353
"1158","BKSKYL",53,19,13,2217,7.74857646387953,2.16696212731668,0,2.7,1.274,0.36101083032491,12,0.00120486575213976,0.908477969281276,0.92498511343309
"1159","BKCENT",38,19,13,2219,9.03773309038556,1.92618855761483,0,2.4,1.292,0.33809166040571,12,0.00176198850979013,0.908477969281276,1.30505996808432
"1160","BKREGA",49,19,13,2221,9.31584554018476,1.68541498791297,0,2.1,1.4472,0.350430073271743,12,0.000889541564075507,0.908477969281276,0.621567916201442
"1161","BKLSAB",45,19,13,2223,9.43130738757431,1.5248992747784,0,1.9,1.7082,0.315366972477064,12,0.00177693750732794,0.908477969281276,1.31350834274987
"1162","BKELCT",41,19,13,2226,12.6361266646827,1.44464141821112,1,1.8,1.6872,0.337473002159827,12,0.000939219134716848,0.908477969281276,0.67591050501456
"1163","BKRIVE",50,19,13,2229,15.2987772670924,1.36438356164384,1,1.7,1.5111,0.346356331393738,12,0.000625466056982061,0.908477969281276,0.269358745745604
"1164","CDCIMM",88,19,13,2231,12.2636367048434,1.84593070104754,1,2.3,1.131,0.333459643804471,12,0.00022497361941611,0.908477969281276,-0.753155168981635
"1165","CDSEVI",93,19,13,2232,21.5256848976145,1.36438356164384,1,1.7,1.4555,0.351196670135276,12,0.000393035525852972,0.908477969281276,-0.195238312916386
"1166","CDDEVI",89,19,13,2233,16.5066085923936,1.36438356164384,1,1.7,1.6796,0.33809166040571,12,0.00206358306952749,0.908477969281276,1.46306078772597
"1167","CDELDR",91,19,13,2234,19.4112270662892,1.36438356164384,1,1.7,1.4555,0.360192102454643,12,0.000839770195802556,0.908477969281276,0.563989960710402
"1168","CVCHEV",135,19,13,2238,5.35399815062652,2.40773569701853,0,3,1.023,0.309818875119161,12,0.00209589635361707,0.908477969281276,1.47859827733551
"1169","CVCAVL",133,19,13,2239,6.0226728494217,2.0867042707494,0,2.6,1.1418,0.366208905534748,12,0.00304135303083597,0.908477969281276,1.85091945404367
"1170","CVCITA",136,19,13,2241,6.96142786950202,2.16696212731668,0,2.7,1.2213,0.366387893269614,12,0.00108311642631024,0.908477969281276,0.818459427468553
"1171","CVMALI",142,19,13,2243,8.11604634339761,1.60515713134569,0,2,1.4089,0.34385745545483,12,0.000998335092038926,0.908477969281276,0.736950666248979
"1172","CVCLBR",137,19,13,2247,8.24154835142973,1.92618855761483,0,2.4,1.2852,0.336996336996337,12,0.00211779810059796,0.908477969281276,1.4889938788483
"1173","CVCAMA",130,19,13,2249,8.21845598195182,1.60515713134569,0,2,1.3536,0.361608651571477,12,0.00209011607456912,0.908477969281276,1.47583656421545
"1174","CVMNTC",143,19,13,2251,8.58592586146989,1.60515713134569,0,2,1.4472,0.341614906832298,12,0.00124043850392778,0.908477969281276,0.954081911013201
"1175","CRLEBA",119,16,13,2258,8.82488168476307,2.24721998388396,0,2.8,1.242,0.371394705649941,12,0.000941599249618947,0.908477969281276,0.678441441751923
"1176","CRECLA",112,16,13,2260,9.37809453616869,2.00644641418211,0,2.5,1.2972,0.363917924893535,12,0.00041368272951108,0.908477969281276,-0.144038991084443
"1177","CRCORD",107,16,13,2261,9.61805437552612,1.44464141821112,0,1.8,1.5403,0.259590423997693,12,0.000120658928362059,0.908477969281276,-1.3761705257675
"1178","CRNEWY",122,16,13,2263,10.9935563835582,2.00644641418211,0,2.5,1.2648,0.364341085271318,12,0.00145175284324071,0.908477969281276,1.11138864546963
"1179","CRIMPE",115,16,13,2266,18.7626326887791,1.28412570507655,1,1.6,1.5622,0.348345359542175,12,1.45034587876656e-05,0.908477969281276,-3.4947511592111
"1180","DGCOLT",159,16,13,2267,5.56885758837753,3.13005640612409,0,3.9,1.0143,0.339522546419098,12,0.000459115957322078,0.908477969281276,-0.0398355087863713
"1181","DGOMNI",170,16,13,2268,5.86403831126909,2.72876712328767,0,3.4,1.089,0.296225513616818,12,0.000591523039043264,0.908477969281276,0.21356231558727
"1182","DGCHAR",156,16,13,2269,6.40419895383937,2.32747784045125,0,2.9,1.1658,0.432581684307409,12,0.00053904326415758,0.908477969281276,0.120657517868932
"1183","DGARIE",154,16,13,2270,6.74456039962251,2.32747784045125,0,2.9,1.2144,0.415377817057004,12,0.00139992965177629,0.908477969281276,1.07503894833705
"1184","DGCHLN",157,16,13,2272,8.37407847191166,1.92618855761483,0,2.4,1.188,0.382116927779901,12,0.000164427248211983,0.908477969281276,-1.06667010500252
"1185","DG400 ",152,16,13,2273,8.52367686548596,2.24721998388396,0,2.8,1.2558,0.378726833199033,12,0.000335244460077383,0.908477969281276,-0.354278319997855
"1186","DG600 ",153,16,13,2274,8.87608650404018,2.00644641418211,0,2.5,1.2834,0.372424722662441,12,0.000397256419275413,0.908477969281276,-0.184556352702698
"1187","DGDIPL",164,16,13,2275,8.28070497793576,1.5248992747784,0,1.9,1.545,0.2710027100271,12,0.000263782389494665,0.908477969281276,-0.594013836250818
"1188","DGMIRA",168,16,13,2277,9.04676923496387,1.5248992747784,0,1.9,1.533,0.27190332326284,12,5.17880173525618e-05,0.908477969281276,-2.22197952000706
"1189","FDESCO",213,18,13,2279,5.66122706628917,2.64850926672039,0,3.3,1.0824,0.347222222222222,12,0.00382615781451518,0.908477969281276,2.08047807978997
"1190","FDEXP ",214,18,13,2281,6.45138770885945,2.24721998388396,0,2.8,1.1286,0.324675324675325,12,0.000229499355141283,0.908477969281276,-0.733238097617825
"1191","FDFRMO",217,18,13,2282,6.14917887351809,1.68541498791297,0,2.1,1.3916,0.332950631458094,12,0.000439922616953922,0.908477969281276,-0.0825394763865734
"1192","FDMUST",228,18,13,2284,7.46845598195182,1.76567284448026,0,2.2,1.26,0.317055393586006,12,0.00137150896939852,0.908477969281276,1.05452853292951
"1193","FDLTD ",222,18,13,2287,7.8078134116707,1.68541498791297,0,2.1,1.3987,0.303241547577553,12,0.00334506976198851,0.908477969281276,1.94610451067423
"1194","FDTHNB",235,18,13,2292,9.23351622291568,1.68541498791297,0,2.1,1.4256,0.390117035110533,12,0.00157943486926955,0.908477969281276,1.19568406708902
"1195","LCTWNC",282,18,13,2294,16.9905443353655,1.36438356164384,1,1.7,1.7301,0.320039389463319,12,0.000699097197795756,0.908477969281276,0.380651467934882
"1196","LCMARK",278,18,13,2295,20.3098214437992,1.36438356164384,1,1.7,1.7064,0.324675324675325,12,0.000331304959549771,0.908477969281276,-0.366099038112663
"1197","LCCONT",277,18,13,2296,21.0688575883775,1.36438356164384,1,1.7,1.4948,0.349556332347405,12,0.000160522921796225,0.908477969281276,-1.09070156996983
"1198","MCLYNX",326,18,13,2297,5.77367686548596,2.64850926672039,0,3.3,1.0824,0.36420395421436,12,0.000924797748856841,0.908477969281276,0.660436746447987
"1199","MCLN7 ",325,18,13,2299,7.42729132331729,2.24721998388396,0,2.8,1.1286,0.337186897880539,12,5.50357603470512e-05,0.908477969281276,-2.16115515519262
"1200","MCZEPH",336,18,13,2300,6.57086562050604,1.68541498791297,0,2.1,1.3916,0.330798479087452,12,0.000135807245867042,0.908477969281276,-1.25790174667124
"1201","MCCAPR",318,18,13,2302,7.18431943576708,1.76567284448026,0,2.2,1.26,0.33603707995365,12,0.000266244577324423,0.908477969281276,-0.584722967312972
"1202","MCCOUG",321,18,13,2305,9.55881742773496,1.68541498791297,0,2.1,1.4256,0.29886636894538,12,0.00103098839254309,0.908477969281276,0.769134908235898
"1203","MCMARQ",327,18,13,2307,7.92427927512451,2.0867042707494,0,2.6,1.3987,0.315789473684211,12,0.000764263102356666,0.908477969281276,0.469773787422943
"1204","MCGRDM",323,18,13,2310,10.7606246566506,1.36438356164384,0,1.7,1.6264,0.345652751927679,12,0.00113329815922148,0.908477969281276,0.863749068200899
"1205","ODFREN",379,19,13,2312,7.12207043978315,2.0867042707494,0,2.6,1.1505,0.363937138130687,12,0.000524715675929183,0.908477969281276,0.0937182289585365
"1206","ODOMEG",380,19,13,2314,7.70640778918074,2.16696212731668,0,2.7,1.281,0.363205684958547,12,0.000584101301442139,0.908477969281276,0.200936111886496
"1207","ODCTLC",374,19,13,2320,8.92729132331728,1.92618855761483,0,2.4,1.323,0.338983050847458,12,0.0022478602415289,0.908477969281276,1.54859572166998
"1208","ODDELT",377,19,13,2322,9.12006240765463,1.5248992747784,0,1.9,1.6863,0.306834030683403,12,0.0026822605229218,0.908477969281276,1.72527687940624
"1209","OD98  ",370,19,13,2325,13.172271242996,1.44464141821112,1,1.8,1.7094,0.321750321750322,12,0.00140143041388205,0.908477969281276,1.07611040092733
"1210","ODTORN",385,19,13,2327,15.312833491992,1.36438356164384,1,1.7,1.4832,0.37604082728982,12,0.000489987102825654,0.908477969281276,0.0252407527217313
"1211","PLCOLT",408,16,13,2329,5.56885758837753,3.13005640612409,0,3.9,1.0143,0.328036904151717,12,0.000404654707468636,0.908477969281276,-0.166104187965596
"1212","PLHORI",413,16,13,2330,5.86403831126909,2.72876712328767,0,3.4,1.089,0.285057471264368,12,0.000665529370383398,0.908477969281276,0.331444452396281
"1213","PLTURI",420,16,13,2331,6.40419895383937,2.72876712328767,0,3.4,1.1658,0.278526504941599,12,0.000427916520107867,0.908477969281276,-0.110210187191758
"1214","PLRELI",416,16,13,2332,6.74456039962251,2.32747784045125,0,2.9,1.2144,0.404649160568231,12,0.00184367452221831,0.908477969281276,1.35037756487568
"1215","PLSAPO",417,16,13,2334,8.37407847191166,1.92618855761483,0,2.4,1.188,0.367242012486228,12,0.000135666549419627,0.908477969281276,-1.25893828472725
"1216","PLGRNF",412,16,13,2335,8.28070497793576,1.5248992747784,0,1.9,1.545,0.263774912075029,12,0.000177054754367452,0.908477969281276,-0.992679285827801
"1217","PTT100",465,19,13,2337,5.8078134116707,2.40773569701853,0,3,1.023,0.303313112459169,12,0.00040066830812522,0.908477969281276,-0.176004394035568
"1218","PT2000",445,19,13,2338,6.64717084138957,2.48799355358582,0,3.1,1.2144,0.348258706467662,12,0.00103544378004455,0.908477969281276,0.773447069519935
"1219","PTPHOE",462,19,13,2340,7.11504232733335,2.16696212731668,0,2.7,1.288,0.355590675622284,12,0.000285637237659749,0.908477969281276,-0.514415711343686
"1220","PT6000",446,19,13,2342,8.60299413456227,2.00644641418211,0,2.5,1.3041,0.331247699668752,12,0.0010846875366397,0.908477969281276,0.819908922562571
"1221","PTFIRB",452,19,13,2344,8.58291381327713,1.60515713134569,0,2,1.387,0.379310344827586,12,0.00106433345058037,0.908477969281276,0.80096569693417
"1222","PTBNNV",448,19,13,2346,8.93431943576708,1.68541498791297,0,2.1,1.44,0.341933478396021,12,0.000986305545784969,0.908477969281276,0.724827873489138
"1223","PTGRNP",457,19,13,2350,8.73251220685142,1.68541498791297,0,2.1,1.4746,0.337319840539712,12,0.00104766092156173,0.908477969281276,0.785176947127308
"1224","ARGTV6",32,20,13,2480,18.066849556249,1.76567284448026,0,2.2,1.1088,0.545518951470067,12,3.51975612615781e-05,0.908477969281276,-2.60816151941018
"1225","AD5000",8,7,13,2482,14.4122310823534,1.5248992747784,1,1.9,1.33,0.369959304476508,12,0.000347789893305194,0.908477969281276,-0.317539774701594
"1226","AD4000",7,7,13,2484,11.8268897168916,2.48799355358582,0,3.1,1.1859,0.344827586206897,12,0.000154367452221831,0.908477969281276,-1.12980250357577
"1227","BW320i",58,8,13,2485,13.3429539739197,2.00644641418211,1,2.5,1.1072,0.404,12,0.000405897526087466,0.908477969281276,-0.163037588328121
"1228","BW528e",67,8,13,2486,24.0809057811486,1.76567284448026,1,2.2,1.2663,0.409752793769048,12,0.000187642162035409,0.908477969281276,-0.934601561626463
"1229","BW733i",78,8,13,2487,34.4373314839599,1.5248992747784,0,1.9,1.4058,0.526162790697674,12,7.043029663501e-05,0.908477969281276,-1.91451479675343
"1230","BW633c",73,8,13,2488,39.3670503594619,1.5248992747784,1,1.9,1.3192,0.540298507462687,12,3.06366514245515e-05,0.908477969281276,-2.74694126608298
"1231","DTSENT",202,2,13,2489,4.96845598195182,3.21031426269138,0,4,1.0752,0.362162162162162,12,0.00246088638761871,0.908477969281276,1.63913856692432
"1232","DTPULS",201,2,13,2491,6.32387766869881,2.80902497985495,0,3.5,1.0368,0.364116094986807,12,0.00015856489623637,0.908477969281276,-1.10297436777581
"1233","DTSTAN",203,2,13,2492,7.22749212653014,2.48799355358582,0,3.1,1.1286,0.397291196388262,12,0.00075541095087349,0.908477969281276,0.45812358968849
"1234","DT200S",176,2,13,2493,8.03070497793576,2.16696212731668,0,2.7,1.1859,0.39458413926499,12,0.000365318325712276,0.908477969281276,-0.268369218531216
"1235","DTMAXI",198,2,13,2494,11.0929539739197,1.76567284448026,1,2.2,1.2144,0.416666666666667,12,0.000893527963418924,0.908477969281276,0.626039313332904
"1236","DT280Z",178,2,13,2496,17.6692591948032,1.60515713134569,0,2,1.1658,0.605652759084791,12,0.000834142337905968,0.908477969281276,0.557265739475886
"1237","HD1300",253,3,13,2497,4.91825517873897,3.13005640612409,0,3.9,0.9387,0.349689791314157,12,0.00161504279516942,0.908477969281276,1.21797841659002
"1238","HDACCO",256,3,13,2500,7.52869694580725,2.5682514101531,0,3.2,1.0956,0.356803044719315,12,0.00260053933638176,0.908477969281276,1.69433582229481
"1239","HDPREL",260,3,13,2501,9.68331541970283,2.0867042707494,0,2.6,1.139,0.454545454545455,12,0.000482917106343065,0.908477969281276,0.0107066991730518
"1240","MZGLC ",351,4,13,2502,6.26966080122893,2.72876712328767,0,3.4,1.024,0.351421188630491,12,0.000605006448587173,0.908477969281276,0.236100799523239
"1241","MZ626 ",348,4,13,2504,7.82588570082733,2.32747784045125,0,2.9,1.1926,0.344398340248963,12,0.000815582131551178,0.908477969281276,0.5347638128395
"1242","MB240D",297,9,13,2506,23.8951628092611,2.24721998388396,1,2.8,1.3561,0.212361331220285,12,0.000114057920037519,0.908477969281276,-1.43243192739764
"1243","MB300D",308,9,13,2507,31.0969700381767,2.32747784045125,1,2.9,1.3561,0.223188405797101,12,0.000501406964474147,0.908477969281276,0.0482797584112928
"1244","MB380S",312,9,13,2511,48.0618294759277,1.36438356164384,1,1.7,1.5048,0.425824175824176,12,6.80853558447649e-05,0.908477969281276,-1.94837616623154
"1245","MB380S",312,9,13,2512,43.2023917249237,1.36438356164384,1,1.7,1.2993,0.442225392296719,12,0.00010851213506859,0.908477969281276,-1.48227630659599
"1246","PG505 ",396,14,13,2514,11.9122310823534,1.76567284448026,0,2.2,1.2903,0.321192052980132,12,0.000173420096142572,0.908477969281276,-1.01342136493222
"1247","PG604T",400,14,13,2517,19.8590182309478,1.76567284448026,0,2.2,1.351,0.228571428571429,12,5.27611677805135e-06,0.908477969281276,-4.50594794883922
"1248","PS944 ",438,12,13,2518,19.0558053795422,1.76567284448026,1,2.2,1.173,0.534579439252336,12,0.000243205534060265,0.908477969281276,-0.675231412257444
"1249","RNLECA",470,24,13,2521,4.81383750805624,2.64850926672039,0,3.3,0.858,0.28021978021978,12,0.000130706999648259,0.908477969281276,-1.29618014300175
"1250","RN18i ",467,24,13,2522,8.42829533938154,2.16696212731668,0,2.7,1.1993,0.362350861688025,12,7.09696330167663e-05,0.908477969281276,-1.9068862357119
"1251","RNFUEG",468,24,13,2524,8.72950015865865,2.0867042707494,0,2.6,1.1859,0.382513661202186,12,0.000187923554930238,0.908477969281276,-0.933103059847555
"1252","SA900 ",475,11,13,2525,11.093957989984,1.84593070104754,0,2.3,1.2596,0.416666666666667,12,0.000160816039395005,0.908477969281276,-1.08887721802078
"1253","SBSTD ",492,5,13,2526,4.94837566066668,2.5682514101531,0,3.2,0.9577,0.336585365853659,12,0.00176976198850979,0.908477969281276,1.30946202948495
"1254","TYSTAR",514,1,13,2528,5.82086562050604,3.53134568896052,0,4.4,0.924,0.33048433048433,12,7.87548364403799e-05,0.908477969281276,-1.80279862633673
"1255","TYTERC",517,1,13,2529,5.01765276910042,3.13005640612409,0,3.9,1.0176,0.312342569269521,12,0.00173491616836675,0.908477969281276,1.2895760559968
"1256","TYCORO",503,1,13,2531,6.16223108235343,2.88928283642224,0,3.6,1.0688,0.330812854442344,12,0.00168167428772424,0.908477969281276,1.25840685868467
"1257","TYCELI",499,1,13,2533,7.32789373295584,2.0867042707494,0,2.6,1.2036,0.420673076923077,12,0.00138159221479658,0.908477969281276,1.0618535746255
"1258","TYCAMR",498,1,13,2534,7.8288977490201,2.5682514101531,0,3.2,1.1792,0.395528804815133,12,0.000617493258295228,0.908477969281276,0.256529833429441
"1259","TYCRES",504,1,13,2535,13.6230744558474,1.68541498791297,1,2.1,1.2395,0.476984656437625,12,0.000466115605580959,0.908477969281276,-0.0247046332680059
"1260","TYSUPR",516,1,13,2537,14.2043997570522,1.68541498791297,0,2.1,1.2512,0.505050505050505,12,0.000316238714972447,0.908477969281276,-0.412640961749117
"1261","VWRABB",549,7,13,2538,6.6511869056466,2.5682514101531,0,3.2,0.9984,0.393617021276596,12,0.000111877125102591,0.908477969281276,-1.45173714552754
"1262","VWJETT",545,7,13,2540,8.24255236749399,2.40773569701853,0,3,1.0752,0.348727615457116,12,0.000254848165083832,0.908477969281276,-0.628470380497406
"1263","VWSCIR",550,7,13,2542,10.1903435321526,2.32747784045125,0,2.9,1.0624,0.364711680630853,12,0.000160089107750029,0.908477969281276,-1.09340773362536
"1264","VWQUAN",547,7,13,2543,11.3248816847631,2.32747784045125,0,2.9,1.1993,0.345794392523364,12,0.000191616836674874,0.908477969281276,-0.913640581510531
"1265","VVDL  ",532,6,13,2547,10.6923515642811,2.00644641418211,0,2.5,1.2852,0.365686944634313,12,0.000714409661156056,0.908477969281276,0.402318235653002
"1266","VVTURB",537,6,13,2551,16.4252832911888,1.60515713134569,0,2,1.2852,0.412337662337662,12,0.000154742642748271,0.908477969281276,-1.12737494966022
"1267","VV760G",529,6,13,2553,18.8600222470121,1.60515713134569,0,2,1.3041,0.43609527004361,12,0.000105100246218783,0.908477969281276,-1.51422369668277
"1268","AMENCO",22,15,14,3000,5.53856026820173,2.65750825082508,0,3.1,1.0439,0.288557213930348,13,0.000797739344847849,0.888114242588346,0.535313842999896
"1269","AMALLI",17,15,14,3001,5.73490290535284,2.65750825082508,0,3.1,1.0647,0.294416243654822,13,0.00115643687564092,0.888114242588346,0.906630832379212
"1270","AMEAGL",20,15,14,3002,9.13817528263869,2.05742574257426,0,2.4,1.307907,0.274977085242896,13,0.000237979467444031,0.888114242588346,-0.674283666857569
"1271","BKSKYH",52,19,14,3006,7.07657759255207,2.4003300330033,0,2.8,1.08686,0.35303776683087,13,0.00140407194460127,0.888114242588346,1.1006637603025
"1272","BKSKYL",53,19,14,3008,7.42595199101213,2.14315181518152,0,2.5,1.247779,0.359094457455113,13,0.00120509511574047,0.888114242588346,0.947845711470174
"1273","BKCENT",38,19,14,3010,8.93413293422675,2.14315181518152,0,2.5,1.280207,0.336011687363039,13,0.00250080079272719,0.888114242588346,1.6778982110927
"1274","BKREGA",49,19,14,3014,9.31719356945293,1.80024752475248,0,2.1,1.436296,0.388319353836595,13,0.00209917155399878,0.888114242588346,1.50282998221695
"1275","BKLESA",44,19,14,3015,9.75896450304292,1.62879537953795,0,1.9,1.664208,0.303699613473219,13,0.00189325836223485,0.888114242588346,1.39958655928802
